Review,product_category,score,score_category
리뷰 더보기 접기 평점 5  . 신고 제품선택 패널전체 코타화이트 기간한정 코타화이트 특별이벤트 기간한정 전체 코타화이트 주거형태30평대거주인원 3인대가족 일단 이뻐요 무조건 이쁨이 뿜뿜이고요 주문배송 엄청빠른데 와우 배송설치 해주신 분 정말 제가 키친핏으로 주방을 꾸미려고 했지 뭐가 필요한지를 몰랐거든요 친절하게 필요한 부품도 알려주고 사용하면서 주의점이나 흔히 생길수 있는 일들에 대한 이해와 대처도 알려주시고 너무친절하셨어요 역시 삼성이더라구요 사진과 같이 윗칸은 냉장입니다 2도어 좁은 냉장고 쓰다가 널직한 냉장칸을 보니 웃음 나네요 아랫칸 양쪽다 냉동으로 사용할수도 있고 왼쪽은 냉동 오륹쪽은 와인이나 맥주 음료등을 맛있게 보관할수 있더라구요 참 편리하게 예쁘게 똑똑하게 잘 만들어진 친구였어요 마지막으로 스마트씽에 연결해 모바일로 관리된다는 점 아주 편리했어요. 맘에 아주 쏘 옥 듭니다 더보기 동영상컨텐츠 사진 비디오 수 7 이미지 펼쳐보기 1,냉장고,5.0,좋음
"판매자  . 신고 고객님, 안녕하세요! 만족하셨다니 정말 다행입니다. 더 좋은 제품으로 또 만나뵙겠습니다. 좋은 하루 되세요",냉장고,,나쁨
"리뷰 더보기 접기 평점 5  . 신고 제품선택 코타화이트 주거형태30평대거주인원 1인싱글 한달사용냉장고 기능은 다 비슷하여 디자인 보고 골랐는데, 디자인은 한달을 사용해도 전혀 질리지 않을 만큼 예쁘고 만족스럽습니당!!! 크기도 처음엔 작은가 싶었지만 충분히 크고 만족합니다. 이미지 펼쳐보기 0",냉장고,5.0,좋음
리뷰 더보기 접기 평점 5 0116  . 신고 제품선택 코타화이트 주거형태30평대거주인원 2인신혼 부부 키친핏으로 냉장고 구매하였네요 홈바가 중요하여 프리스탠딩 보고 있었지만 정수기 따로 사용할 것 같고 김냉도 곧 구매예정이라 이쁜것이 최고라 생각하여 키친핏으로 매우 만족합니다!! 냉동 하칸 김냉 또는 여러가지 모드가 있어 그거 때문에 구매하게 되었네요 잔고장없이 쓰기를 기도해봅니다 더보기 사진 비디오 수 2 이미지 펼쳐보기 0,냉장고,5.0,좋음
"판매자  . 신고 안녕하세요, 고객님. 삼성전자 온라인 공식 인증점 평강프라자입니다. 자세하고 정성어린 리뷰 정말 감사합니다! 앞으로도 좋은 제품을 빠르게 드릴 수 있도록 노력하겠습니다. 감사합니다.",냉장고,,나쁨
리뷰 더보기 접기 평점 5 4  . 신고 제품선택 코타화이트 주거형태30평대거주인원 4인취학자녀 가정 배송도 빠르고 너무 친절하게 잘 설명해주시고 깔끔하게 설치해주셨어요! 냉장고장 리폼하려다가 김치냉장고 자리에 냉장고 넣었어요 깔끔하니 만족합니다 사진 비디오 수 3 이미지 펼쳐보기 0,냉장고,5.0,좋음
리뷰 더보기 접기 평점 5 2  . 신고 2024년 852리터 삼성양문형냉장고 선택 젠틀 실버 84 5002 9 주거형태20평대거주인원 2인신혼 부부 한달사용가격대비 성능좋습니다 충분히 재구매의사 있구요..이만한 가격에 이런제품 못삽니다..믿고 구매하세요 사진 비디오 수 2 이미지 펼쳐보기 1,냉장고,5.0,좋음
리뷰 더보기 접기 평점 5  . 신고 2024년 852리터 삼성양문형냉장고 선택 코타 화이트 84 5002 한달사용소음도 거의없고 냉장 냉동 잘됩니다. 사진 비디오 수 4 이미지 펼쳐보기 1,냉장고,5.0,좋음
리뷰 더보기 접기 평점 5  . 신고 2024년 852리터 삼성양문형냉장고 선택 코타 화이트 84 5002 스토어 친정엄마 집 냉장고가 갑자기 고장나서 비교해보고 후기가 좋아 주문했어요 대용량이고 등급도 괜찮은데 가격까지 좋아서 대만족이에요! 컬러도 깔끔하게 잘 나와서 엄마가 맘에 들어했어요 배송기사님께서 하루 전날 미리 연락주셔서 배송지 확인도 꼼꼼히 해주셨고 기존 고장난 냉장고도 직접 수거해주셔서 좋았어요 이미지 펼쳐보기 2,냉장고,5.0,좋음
"판매자  . 신고 안녕하세요 고객님 2024년 852리터 삼성양문형냉장고 선택 코타 화이트 84 5002 제품설치 및 사용 정말 상세하고 솔직한 포토후기를 남겨주셔서 대단히 감사드립니다 ! 저희 착한생활건강은 주문고객 한분한분의 만족도를 높이기 위해 항상 노력하고 편리함을 제공 하도록 노력하겠습니다! 추운 겨울의 절정이지만 고객님의 건강과 행복이 가득하기를 바라며, 새로운 계절의 변화가 긍정적인 에너지로 가득차길 기원합니다. 늘 건강하세요 고객님! 감사합니다 더보기",냉장고,,나쁨
리뷰 더보기 접기 평점 5  . 신고 2024년 852리터 삼성양문형냉장고 선택 젠틀 실버 84 5002 9 주거형태20평대거주인원 2인신혼 부부 아버님께서 이사하셔서 구매했습니다 깔끔하니 좋네요 어르신들이라 너무 비싼것보다 실용적인게 좋을것같아서 구매했는데 저렴한 가격에 잘 샀습니다 배송도 엄청 빨랐어요 이미지 펼쳐보기 1,냉장고,5.0,좋음
리뷰 더보기 접기 평점 5  . 신고 2024년 852리터 삼성양문형냉장고 선택 코타 화이트 84 5002 주거형태30평대거주인원 4인취학자녀 가정 불필요한 기능없이 냉장.냉동 기능만 있어서 고장이 없을것 같아요 빵빵하게 잘 됩니다 이미지 펼쳐보기 1,냉장고,5.0,좋음
리뷰 더보기 접기 평점 5  . 신고 2024년 852리터 삼성양문형냉장고 선택 젠틀 실버 84 5002 9 배송 상품 만족합니다. 이미지 펼쳐보기 1,냉장고,5.0,좋음
리뷰 더보기 접기 평점 5  . 신고 2024년 852리터 삼성양문형냉장고 선택 코타 화이트 84 5002 주거형태20평대거주인원 2인신혼 부부 가평에 사시는 장인어른께 선물로 보내드렸어요 배송지가 멀어서 걱정했는데 친절하게 응대해주시고 배송상황도 알려주셔서 좋은 선물 해드릴수 있었습니다 내년도에 저도 이사하면 다시 구매하려고요 이미지 펼쳐보기 1,냉장고,5.0,좋음
"판매자  . 신고 안녕하세요 고객님 2024년 852리터 삼성양문형냉장고 선택 코타 화이트 84 5002 제품배송 및 사용 가평에 사시는 장인어른께 선물로 보내드렸어요 배송지가 멀어서 걱정했는데 친절하게 응대해주시고 배송상황도 알려주셔서 좋은 선물 해드릴수 있었습니다 내년도에 저도 이사하면 다시 구매하려고요 라고 솔직한 포토후기를 남겨주셔서 대단히 감사드립니다 ! 저희 착한생활건강은 주문고객 한분한분의 만족도를 높이기 위해 항상 노력하고 편리함을 제공 하도록 노력하겠습니다! 겨울의 절정에서 고객님의 건강과 행복이 가득하기를 바라며, 새로운 계절의 변화가 긍정적인 에너지로 가득차길 기원합니다. 늘 건강하세요 고객님! 감사합니다 더보기",냉장고,,나쁨
리뷰 더보기 접기 평점 5  . 신고 2024년 852리터 삼성양문형냉장고 선택 코타 화이트 84 5002 제품도 맘에들고 친절하시고 배송도 빨라요! 이미지 펼쳐보기 1,냉장고,5.0,좋음
리뷰 더보기 접기 평점 5  . 신고 2024년 852리터 삼성양문형냉장고 선택 코타 화이트 84 5002 삼성냉장고 새로 이사하시는 부모님께 선물로 사드렸습니다. 신속하고 깔끔한 배송설치 감사드립니다 사진 비디오 수 4 이미지 펼쳐보기 1,냉장고,5.0,좋음
"판매자  . 신고 안녕하세요 고객님 2024년 852리터 삼성양문형냉장고 선택 코타 화이트 84 5002 제품설치 및 사용 삼성냉장고 새로 이사하시는 부모님께 선물로 사드렸습니다. 신속하고 깔끔한 배송설치 감사드립니다 라고 솔직한 후기를 남겨주셔서 대단히 감사드립니다 ! 저희 착한생활건강은 주문고객 한분한분의 만족도를 높이기 위해 항상 노력하고 편리함을 제공 하도록 노력하겠습니다! 추운 겨울의 절정이지만 고객님의 건강과 행복이 가득하기를 바라며, 새로운 계절의 변화가 긍정적인 에너지로 가득차길 기원합니다. 늘 건강하세요 고객님! 감사합니다 더보기",냉장고,,나쁨
평점 5  . 신고 2024년 852리터 삼성양문형냉장고 선택 코타 화이트 84 5002 주거형태30평대거주인원 2인신혼 부부 배송기사님도 친절하시고 냉장고도 깔끔하니 너무좋아요 옛날아파트라 냉장고자리걱정햇는데 이쁨 1,냉장고,5.0,좋음
리뷰 더보기 접기 평점 5  . 신고 2024년 852리터 삼성양문형냉장고 선택 코타 화이트 84 5002 주거형태20평대영유아 가정 한달사용사용하기 편하고 저렴하게 잘샀어요 이미지 펼쳐보기 1,냉장고,5.0,좋음
"판매자  . 신고 안녕하세요 고객님 2024년 852리터 삼성양문형냉장고 선택 코타 화이트 84 5002 제품배송 및 한달사용 사용하기 편하고 저렴하게 잘샀어요 라고 솔직한 포토후기를 남겨주셔서 대단히 감사드립니다 ! 저희 착한생활건강은 주문고객 한분한분의 만족도를 높이기 위해 항상 노력하고 편리함을 제공 하도록 노력하겠습니다! 추운 겨울의 절정속 고객님의 건강과 행복이 가득하기를 바라며, 새로운 계절의 변화가 긍정적인 에너지로 가득차길 기원합니다. 늘 건강하세요 고객님! 감사합니다 더보기",냉장고,,나쁨
리뷰 더보기 접기 평점 5  . 신고 2024년 852리터 삼성양문형냉장고 선택 젠틀 실버 84 5002 9 주문 하루만에. 배송해 주셔서 넘. 감사합니다 기사님들 서비스도 굿 이고요 잘. 설치 해 주셨습니다 고맙습니다 잘. 쓸게요 이미지 펼쳐보기 1,냉장고,5.0,좋음
평점 5  . 신고 2024년 852리터 삼성양문형냉장고 선택 코타 화이트 84 5002 친절하게 배송 잘 해주시고 냉장고도 튼튼해요 1,냉장고,5.0,좋음
평점 5  . 신고 2024년 852리터 삼성양문형냉장고 선택 스노우화이트 84 5002 주거형태30평대거주인원 2인신혼 부부 2명 사용하기에 적합합니다. 가격대비 가성비가 좋습니다. 1,냉장고,5.0,좋음
평점 4  . 신고 2024년 852리터 삼성양문형냉장고 선택 젠틀 실버 84 5002 9 설치 기사님 친절하시고 냉장고 수령 잘했습니다. 1,냉장고,4.0,좋음
리뷰 더보기 접기 평점 5  . 신고 2024년 852리터 삼성양문형냉장고 선택 젠틀 실버 84 5002 9 원하는 날짜랑 시간 맞춰서 너무 친절하게 배송해 주셨어요. 이미지 펼쳐보기 1,냉장고,5.0,좋음
"판매자  . 신고 안녕하세요 고객님 2024년 852리터 삼성양문형냉장고 선택 젠틀 실버 84 5002 9 제품설치 및 사용 솔직한 포토후기를 남겨주셔서 대단히 감사드립니다 ! 저희 착한생활건강은 주문고객 한분한분의 만족도를 높이기 위해 항상 노력하고 편리함을 제공 하도록 노력하겠습니다! 추운 겨울의 절정속 고객님의 건강과 행복이 가득하기를 바라며, 새로운 계절의 변화가 긍정적인 에너지로 가득차길 기원합니다. 늘 건강하세요 고객님! 감사합니다 더보기",냉장고,,나쁨
리뷰 더보기 접기 평점 4  . 신고 2024년 852리터 삼성양문형냉장고 선택 코타 화이트 84 5002 주거형태20평대거주인원 3인취학자녀 가정 배송이 빠르고 후기사진보고 구매했는데 생각햄 던대로에요 가격대비 만족합니다 이미지 펼쳐보기 1,냉장고,4.0,좋음
리뷰 더보기 접기 평점 5  . 신고 2024년 852리터 삼성양문형냉장고 선택 젠틀 실버 84 5002 9 빠른배송 친절한안내 너무좋아요 이미지 펼쳐보기 1,냉장고,5.0,좋음
평점 5  . 신고 2024년 852리터 삼성양문형냉장고 선택 젠틀 실버 84 5002 9 주거형태거주인원 6인 이상대가족 배송기사님이 넘 친절하시고 설치또한 깔 했습니당 1,냉장고,5.0,좋음
평점 4  . 신고 2024년 852리터 삼성양문형냉장고 선택 스노우화이트 84 5002 배송 설치 친절합니다 물건도 단순하고 좋습니다 더 써봐야알겠지만 1,냉장고,4.0,좋음
리뷰 더보기 접기 평점 5 4  . 신고 디오스 832리터 홈바형 양문냉장고 선택 메탈 베이지 베이지 834 30 완벽한설치 굿굿입니다!!!0 이미지 펼쳐보기 1,냉장고,5.0,좋음
"판매자  . 신고 안녕하세요 4 고객님 2023년 디오스 오브제컬렉션 매직스페이스냉장고 832리터 홈바 제품설치 및 사용 완벽한설치 굿굿입니다!!!0 라고 솔직한 포토후기를 남겨주셔서 대단히 감사드립니다 ! 저희 착한생활건강은 주문고객 한분한분의 만족도를 높이기 위해 항상 노력하고 편리함을 제공 하도록 노력하겠습니다! 추운 겨울의 절정속 고객님의 건강과 행복이 가득하기를 바라며, 새로운 계절의 변화가 긍정적인 에너지로 가득차길 기원합니다. 늘 건강하세요 고객님! 감사합니다 더보기",냉장고,,나쁨
평점 4  . 신고 디오스 832리터 홈바형 양문냉장고 선택 메탈 베이지 베이지 834 30 주거형태30평대거주인원 3인 색상이 세련되고 집에 어울리네요. 1,냉장고,4.0,좋음
평점 5  . 신고 디오스 832리터 홈바형 양문냉장고 선택 메탈 베이지 베이지 834 30 한달사용정말좋아요 크기도 용량도 마음에듭니다. 1,냉장고,5.0,좋음
평점 5 1  . 신고 디오스 832리터 홈바형 양문냉장고 선택 메탈 베이지 베이지 834 30 한달사용정해진 날짜에 설치 잘했고 작동 잘 됩니다. 1,냉장고,5.0,좋음
